0,1711372949,1805368,opt-66b-submod-0-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711372949,1873040,opt-66b-submod-1-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
2,1711372949,1195270,opt-66b-submod-2-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
3,1711372949,1117459,opt-66b-submod-3-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
4,1711372949,1032752,opt-66b-submod-4-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
5,1711372949,852163,opt-66b-submod-5-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
6,1711372949,792574,opt-66b-submod-6-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
7,1711372949,780100,opt-66b-submod-7-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
8,1711374781,1835004,opt-66b-submod-0-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
9,1711374781,1902676,opt-66b-submod-1-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
10,1711374781,1219473,opt-66b-submod-2-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
11,1711374781,1141541,opt-66b-submod-3-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
12,1711374781,1056622,opt-66b-submod-4-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
13,1711374781,875729,opt-66b-submod-5-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
14,1711374781,816041,opt-66b-submod-6-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
15,1711374781,803445,opt-66b-submod-7-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
0,1711372949,1916205,bert-qa.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711374781,1945841,bert-qa.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
0,1711372949,5386448,bert-21b-submod-0-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711372949,3701429,bert-21b-submod-1-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
2,1711372949,3357297,bert-21b-submod-2-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
3,1711372949,3101609,bert-21b-submod-3-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
4,1711372949,2930316,bert-21b-submod-4-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
5,1711372949,2854922,bert-21b-submod-5-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
6,1711372949,2662828,bert-21b-submod-6-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
7,1711372949,2458612,bert-21b-submod-7-param-8.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
8,1711374781,5416084,bert-21b-submod-0-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
9,1711374781,3723907,bert-21b-submod-1-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
10,1711374781,3378303,bert-21b-submod-2-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
11,1711374781,3122397,bert-21b-submod-3-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
12,1711374781,2950803,bert-21b-submod-4-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
13,1711374781,2875081,bert-21b-submod-5-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
14,1711374781,2682738,bert-21b-submod-6-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
15,1711374781,2472842,bert-21b-submod-7-param-8.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
0,1711372949,2952505,llama-7b-submod-0-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711372949,1801730,llama-7b-submod-1-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
2,1711372949,1652513,llama-7b-submod-2-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
3,1711372949,1594702,llama-7b-submod-3-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
4,1711372949,1556043,llama-7b-submod-4-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
5,1711372949,1532646,llama-7b-submod-5-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
6,1711372949,1494528,llama-7b-submod-6-param-7.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
7,1711374781,2982141,llama-7b-submod-0-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
8,1711374781,1831366,llama-7b-submod-1-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
9,1711374781,1682102,llama-7b-submod-2-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
10,1711374781,1624036,llama-7b-submod-3-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
11,1711374781,1583894,llama-7b-submod-4-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
12,1711374781,1560243,llama-7b-submod-5-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
13,1711374781,1519248,llama-7b-submod-6-param-7.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
0,1711372949,1668835,resnet-152.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711374781,1698471,resnet-152.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
0,1711372949,1714560,resnet-50.cdgp,invoke_count,start,e4f92edf-9030-4a1b-9762-3eba2733ab69
1,1711374781,1744196,resnet-50.cdgp,invoke_count,end,e4f92edf-9030-4a1b-9762-3eba2733ab69
