0,1711354452.564,5220683,bert-21b-submod-0-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
1,1711354452.564,3549621,bert-21b-submod-1-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
2,1711354452.564,3210792,bert-21b-submod-2-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
3,1711354452.564,2957863,bert-21b-submod-3-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
4,1711354452.564,2789154,bert-21b-submod-4-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
5,1711354452.564,2715615,bert-21b-submod-5-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
6,1711354452.564,2524937,bert-21b-submod-6-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
7,1711354452.564,2332545,bert-21b-submod-7-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
8,1711355093.737,5228683,bert-21b-submod-0-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
9,1711355093.737,3557621,bert-21b-submod-1-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
10,1711355093.737,3218792,bert-21b-submod-2-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
11,1711355093.737,2965864,bert-21b-submod-3-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
12,1711355093.737,2797155,bert-21b-submod-4-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
13,1711355093.737,2723617,bert-21b-submod-5-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
14,1711355093.737,2532939,bert-21b-submod-6-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
15,1711355093.737,2340547,bert-21b-submod-7-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
0,1711354452.568,2786755,llama-7b-submod-0-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
1,1711354452.568,1635983,llama-7b-submod-1-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
2,1711354452.568,1488140,llama-7b-submod-2-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
3,1711354452.568,1432669,llama-7b-submod-3-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
4,1711354452.568,1396043,llama-7b-submod-4-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
5,1711354452.568,1375052,llama-7b-submod-5-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
6,1711354452.568,1342184,llama-7b-submod-6-param-7.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
7,1711355085.812,2794755,llama-7b-submod-0-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
8,1711355085.812,1643983,llama-7b-submod-1-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
9,1711355085.812,1496140,llama-7b-submod-2-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
10,1711355085.812,1440669,llama-7b-submod-3-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
11,1711355085.812,1404043,llama-7b-submod-4-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
12,1711355085.812,1383052,llama-7b-submod-5-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
13,1711355085.812,1350184,llama-7b-submod-6-param-7.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.075_600
0,1711355094.119,1502227,bert-qa.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
1,1711355736.542,1526227,bert-qa.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
0,1711355093.816,1255148,resnet-152.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
1,1711355718.507,1279148,resnet-152.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
0,1711355093.769,1300643,resnet-50.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
1,1711355728.553,1324643,resnet-50.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.025_600
0,1711355791.258,1526227,bert-qa.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
1,1711356406.073,1550227,bert-qa.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
0,1711355791.237,1279148,resnet-152.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
1,1711356429.422,1303148,resnet-152.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
0,1711355791.237,1324643,resnet-50.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
1,1711356381.769,1348643,resnet-50.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,8_0.025_600
0,1711354452.564,1478227,bert-qa.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
1,1711355066.08,1502227,bert-qa.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
0,1711354452.564,1231148,resnet-152.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
1,1711355065.389,1255148,resnet-152.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
0,1711354452.564,1276643,resnet-50.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
1,1711355070.089,1300643,resnet-50.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,2_0.025_600
0,1711353204.498,1430226,bert-qa.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
1,1711353824.556,1454227,bert-qa.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
0,1711353204.497,1183147,resnet-152.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
1,1711353824.724,1207148,resnet-152.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
0,1711353204.495,1228642,resnet-50.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
1,1711353823.888,1252643,resnet-50.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.025_600
0,1711355093.761,1655612,opt-66b-submod-0-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
1,1711355093.761,1723297,opt-66b-submod-1-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
2,1711355093.761,1052624,opt-66b-submod-2-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
3,1711355093.761,977092,opt-66b-submod-3-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
4,1711355093.761,893460,opt-66b-submod-4-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
5,1711355093.761,713625,opt-66b-submod-5-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
6,1711355093.761,654466,opt-66b-submod-6-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
7,1711355093.761,642770,opt-66b-submod-7-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
8,1711355716.681,1663112,opt-66b-submod-0-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
9,1711355716.681,1730797,opt-66b-submod-1-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
10,1711355716.681,1060125,opt-66b-submod-2-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
11,1711355716.681,984595,opt-66b-submod-3-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
12,1711355716.681,901072,opt-66b-submod-4-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
13,1711355716.681,721308,opt-66b-submod-5-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
14,1711355716.681,662263,opt-66b-submod-6-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
15,1711355716.681,650406,opt-66b-submod-7-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,4_0.08_600
0,1711353825.34,1454227,bert-qa.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
1,1711354444.088,1478227,bert-qa.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
0,1711353825.335,1207148,resnet-152.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
1,1711354439.897,1231148,resnet-152.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
0,1711353825.328,1252643,resnet-50.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
1,1711354442.249,1276643,resnet-50.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,1_0.025_600
0,1711353204.546,1633111,opt-66b-submod-0-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
1,1711353204.546,1700797,opt-66b-submod-1-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
2,1711353204.546,1030124,opt-66b-submod-2-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
3,1711353204.546,954590,opt-66b-submod-3-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
4,1711353204.546,870959,opt-66b-submod-4-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
5,1711353204.546,691123,opt-66b-submod-5-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
6,1711353204.546,631964,opt-66b-submod-6-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
7,1711353204.546,620269,opt-66b-submod-7-param-8.cdgp,invoke_count,start,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
8,1711353825.304,1640612,opt-66b-submod-0-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
9,1711353825.304,1708297,opt-66b-submod-1-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
10,1711353825.304,1037624,opt-66b-submod-2-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
11,1711353825.304,962091,opt-66b-submod-3-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
12,1711353825.304,878459,opt-66b-submod-4-param-8.cdgp,invoke_count,end,667446fa-59ed-4e38-a5d2-e1c3a817a1aa,0.1_0.08_600
