0,1711361518,1,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
1,1711361523,1,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
2,1711361548,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
3,1711361553,7,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
4,1711361558,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
5,1711361563,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
6,1711361568,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
7,1711361573,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
8,1711361578,13,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
9,1711361583,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
10,1711361588,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
11,1711361593,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
12,1711361598,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
13,1711361603,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
14,1711361608,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
15,1711361613,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
16,1711361618,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
17,1711361623,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
18,1711361628,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
19,1711361633,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
20,1711361638,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
21,1711361643,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
22,1711361648,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
23,1711361653,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
24,1711361658,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
25,1711361663,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
26,1711361668,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
27,1711361673,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
28,1711361678,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
29,1711361683,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
30,1711361688,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
31,1711361693,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
32,1711361698,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
33,1711361703,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
34,1711361708,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
35,1711361713,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
36,1711361718,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
37,1711361723,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
38,1711361728,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
39,1711361733,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
40,1711361738,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
41,1711361743,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
42,1711361748,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
43,1711361753,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
44,1711361758,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
45,1711361763,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
46,1711361768,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
47,1711361773,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
48,1711361778,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
49,1711361783,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
50,1711361788,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
51,1711361793,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
52,1711361798,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
53,1711361803,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
54,1711361808,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
55,1711361813,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
56,1711361818,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
57,1711361823,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
58,1711361828,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
59,1711361833,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
60,1711361838,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
61,1711361843,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
62,1711361848,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
63,1711361853,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
64,1711361858,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
65,1711361863,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
66,1711361868,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
67,1711361873,15,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,0.1_0.075_600
