0,1711364074,6,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
1,1711364079,6,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
2,1711364084,6,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
3,1711364089,6,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
4,1711364094,6,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
5,1711364099,3,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
6,1711364104,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
7,1711364109,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
8,1711364114,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
9,1711364119,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
10,1711364124,2,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
11,1711364129,5,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
12,1711364134,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
13,1711364139,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
14,1711364144,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
15,1711364149,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
16,1711364154,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
17,1711364159,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
18,1711364164,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
19,1711364169,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
20,1711364174,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
21,1711364179,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
22,1711364184,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
23,1711364189,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
24,1711364194,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
25,1711364199,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
26,1711364204,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
27,1711364209,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
28,1711364214,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
29,1711364219,11,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
30,1711364224,10,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
31,1711364229,10,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
32,1711364234,10,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
33,1711364239,10,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
34,1711364244,10,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
35,1711364249,12,active_gpu_num,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,8_0.08_600
