0,1711383388,2,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
1,1711383393,9,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
2,1711383398,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
3,1711383403,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
4,1711383408,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
5,1711383413,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
6,1711383418,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
7,1711383423,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
8,1711383428,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
9,1711383433,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
10,1711383438,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
11,1711383443,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
12,1711383448,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
13,1711383453,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
14,1711383458,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
15,1711383463,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
16,1711383468,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
17,1711383473,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
18,1711383478,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
19,1711383483,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
20,1711383488,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
21,1711383493,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
22,1711383498,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
23,1711383503,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
24,1711383508,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
25,1711383513,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
26,1711383518,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
27,1711383523,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
28,1711383528,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
29,1711383533,15,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
30,1711383538,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
31,1711383543,11,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
32,1711383548,11,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
33,1711383553,11,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
34,1711383558,11,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
35,1711383563,11,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
36,1711383568,12,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
37,1711383573,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
38,1711383578,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
39,1711383583,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
40,1711383588,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
41,1711383593,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
42,1711383598,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
43,1711383603,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
44,1711383608,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
45,1711383613,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
46,1711383618,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
47,1711383623,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
48,1711383628,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
49,1711383633,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
50,1711383638,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
51,1711383643,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
52,1711383648,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
53,1711383653,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
54,1711383658,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
55,1711383663,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
56,1711383668,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
57,1711383673,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
58,1711383678,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
59,1711383683,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
60,1711383688,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
61,1711383693,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
62,1711383698,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
63,1711383703,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
64,1711383708,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
65,1711383713,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
66,1711383718,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
67,1711383723,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
68,1711383728,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
69,1711383733,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
70,1711383738,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
71,1711383743,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
72,1711383748,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
73,1711383753,14,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
74,1711383758,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
75,1711383763,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
76,1711383768,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
77,1711383773,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
78,1711383778,13,active_gpu_num,a09e21e8-52c6-4dcf-9234-1e039d432eb8
