RequestTime,ResponseTime,StatusCode,URL
1711353835328283526,1711353835355708856,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835333090604,1711353835380772555,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835358666644,1711353835432694614,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835366640831,1711353835403600641,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835379720065,1711353835460546677,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835457172219,1711353835512410141,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835464658770,1711353835528309201,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835473571582,1711353835488706222,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835493239994,1711353835552469783,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835502476860,1711353835515583236,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835523523998,1711353835592135383,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835578249250,1711353835632513918,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835579643089,1711353835601158605,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835606823066,1711353835660654239,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835607495153,1711353835672560689,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835635037038,1711353835692621446,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835679509012,1711353835736390079,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835755801886,1711353835816667596,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835782263594,1711353835797723776,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835852691178,1711353835885378754,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835903979494,1711353835964752473,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353835985916200,1711353836049118663,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836033513222,1711353836053014705,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836053628197,1711353836116538794,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836077274988,1711353836122640434,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836082870238,1711353836144419536,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836119217152,1711353836176259792,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836124774518,1711353836169103181,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836125191119,1711353836192646952,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836126655814,1711353836169248843,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836159348938,1711353836224095229,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836235512878,1711353836288429272,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836245975561,1711353836262472582,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836261841637,1711353836316482852,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836278467005,1711353836292307956,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836299090980,1711353836356418288,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836316305772,1711353836372468190,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836318662900,1711353836380465842,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836348460653,1711353836361515738,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836393156513,1711353836452268264,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836399407494,1711353836460404199,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836409797922,1711353836425754980,200,http://172.169.8.253:31112/function/resnet-50.cdgp
1711353836423838826,1711353836480358127,200,http://172.169.8.253:31112/function/resnet-50.cdgp
