0,1711362775.806,5292811,bert-21b-submod-0-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
1,1711362775.806,3621746,bert-21b-submod-1-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
2,1711362775.806,3282963,bert-21b-submod-2-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
3,1711362775.806,3029691,bert-21b-submod-3-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
4,1711362775.806,2860713,bert-21b-submod-4-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
5,1711362775.806,2786823,bert-21b-submod-5-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
6,1711362775.806,2595701,bert-21b-submod-6-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
7,1711362775.806,2401747,bert-21b-submod-7-param-8.cdgp,invoke_count,start,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
8,1711363394.298,5300811,bert-21b-submod-0-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
9,1711363394.298,3629746,bert-21b-submod-1-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
10,1711363394.298,3290968,bert-21b-submod-2-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
11,1711363394.298,3037700,bert-21b-submod-3-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
12,1711363394.298,2868727,bert-21b-submod-4-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
13,1711363394.298,2794838,bert-21b-submod-5-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
14,1711363394.298,2603731,bert-21b-submod-6-param-8.cdgp,invoke_count,end,a7b0feba-de53-4ab6-b6ae-e69c7eaddba4,2_0.075_600
